section,name,type,title,go-to-url,go-to-title,,,,,,,,,
,,,,,,,,,FALSE,Charles & Keith,Bags,,,/charles-keith/bags/
,,,,,,,,,FALSE,Pandora,Jewellery,,,/pandora/jewellery/
,,,,,,,,,TRUE,Longchamp,Bags,https://iprice.my/longchamp/bags/women/,https://d1ry3pze7o2kc.cloudfront.net/b94e2ea1c13f605d967725dc49dd50fef7c4f218_0.jpg,/longchamp/bags/
,,,,,,,,,TRUE,Vincci,Bags,https://iprice.my/vincci/bags/women/,https://d1ry3pze7o2kc.cloudfront.net/92d13b31908cf777b17ae3edc670f4b27b189f5f_0.jpg,/vincci/bags/
,,,,,,,,,TRUE,BONIA,Watches,https://iprice.my/bonia/watches/women/,https://d1ry3pze7o2kc.cloudfront.net/c9173a1cdc465fdb96c55cab5fd5cf78c3350217_0.jpg,/bonia/watches/
,,,,,,,,,TRUE,Furla,Bags,https://iprice.my/furla/bags/women/,https://d1ry3pze7o2kc.cloudfront.net/2733161bb1281317fa49f351bf4cfd45630cea0e_0.jpg,/furla/bags/
,,,,,,,,,TRUE,Burberry,Bags,https://iprice.my/burberry/bags/women/,https://d1ry3pze7o2kc.cloudfront.net/4354b1c0e4b7cec2c836a69c05228b6baeeca57f_0.jpg,/burberry/bags/
,,,,,,,,,TRUE,Tiffany & Co.,Jewellery,https://iprice.my/tiffany-co/jewellery/women/,https://d1ry3pze7o2kc.cloudfront.net/773ae1fcdb381dd95d537e13f3c4470485fde7fd_0.jpg,/tiffany-co/jewellery/
,,,,,,,,,TRUE,Mcm,Bags,https://iprice.my/mcm/bags/women/,https://d1ry3pze7o2kc.cloudfront.net/a0f805ad1b908ffaa051e563305e9f67dd6a972c_0.jpg,/mcm/bags/
,,,,,,,,,TRUE,Cerruti 1881,Watches,https://iprice.my/cerruti-1881/watches/women/,https://d1ry3pze7o2kc.cloudfront.net/c0b471229cc097e410fd09b40de70421b6c9e48f_0.jpg,/cerruti-1881/watches/
,,,,,,,,,TRUE,Tomei,Jewellery,https://iprice.my/tomei/jewellery/women/,https://d1ry3pze7o2kc.cloudfront.net/46148c7070272f3684bcedb9622a24467b7fb6ee_0.jpg,/tomei/jewellery/
,,,,,,,,,TRUE,Alba,Watches,https://iprice.my/alba/watches/women/,https://d1ry3pze7o2kc.cloudfront.net/4d309bbaa0b47f2806194920232acc6e5604dc83_0.jpg,/alba/watches/
,,,,,,,,,TRUE,Nike,Shoes,https://iprice.my/nike/shoes/women/,https://d1ry3pze7o2kc.cloudfront.net/d55887bdfe3c063d0c9229c1a655dcec56778f7c_0.jpg,/nike/shoes/
PLP-FA-Brand-Carousel,section5_brand,link,,,,items,,,,,,,,
,,,,,,brand-name,image-url,url,,,,,,
,,,,,,Sephora,https://d1vfs9f7h1rfk4.cloudfront.net/brand/sephora.jpg,/sephora/,,,,,,
,,,,,,Charles & Keith,https://d1vfs9f7h1rfk4.cloudfront.net/brand/charles-keith.jpg,/charles-keith/,,,,,,
,,,,,,adidas,https://d1vfs9f7h1rfk4.cloudfront.net/media/Zach__2_/adidas.png,/adidas/,,,,,,
,,,,,,Uniqlo,https://iprice-production-assets.s3.ap-southeast-1.amazonaws.com/brand/uniqlo.jpg,/uniqlo/,,,,,,
,,,,,,Nike,https://iprice-production-assets.s3-ap-southeast-1.amazonaws.com/brand/nike.jpg,/nike/,,,,,,
,,,,,,Vincci,https://a.ipricegroup.com/media/Zach__2_/vincci.png,/vincci/,,,,,,
,,,,,,BONIA,https://iprice-production-assets.s3-ap-southeast-1.amazonaws.com/brand/bonia.jpg,/bonia/,,,,,,
,,,,,,Longchamp,https://iprice-production-assets.s3.ap-southeast-1.amazonaws.com/brand/longchamp.jpg,/longchamp/,,,,,,
,,,,,,FILA,https://d1vfs9f7h1rfk4.cloudfront.net/brand/fila.jpg,/fila/,,,,,,
,,,,,,H&M,https://iprice-production-assets.s3-ap-southeast-1.amazonaws.com/brand/h-m.jpg,/h-m/,,,,,,
PLP-FA-Brand-SeeMore,section5_link,link,,,,items,,,,,,,,
,,,,,,name ,image-url,url,,,,,,
,,,,,,spao,,/spao/,,,,,,
,,,,,,Coach,,/coach/,,,,,,
,,,,,,Carlo Rino,,/carlo-rino/,,,,,,
,,,,,,The Body Shop,,/the-body-shop/,,,,,,
,,,,,,Zara,,/zara/,,,,,,
,,,,,,Victoria's Secret,,/victorias-secret/,,,,,,
,,,,,,Swatch,,/swatch/,,,,,,
,,,,,,G2000,,/g2000/,,,,,,
,,,,,,Barry Smith,,/barry-smith/,,,,,,
,,,,,,Fossil,,/fossil/,,,,,,
PLP-FA-Category-Carousel,section12,product-carousel,Explore More Fashion Products,,,,,,,,,,,
,,,,,,items,,,,,,,,
,,,,,,name,image-url,url,,,,,,
,,,,,,Womens' Clothing,,https://iprice.my/clothing/women/,items1,,,,,
,,,,,,,,,name,url,,,,
,,,,,,,,,,https://iprice.my/clothing/women/dresses/,,,,
,,,,,,,,,,https://iprice.my/clothing/women/tops/,,,,
,,,,,,,,,,https://iprice.my/clothing/traditional/baju-kebaya/,,,,
,,,,,,,,,,https://iprice.my/clothing/traditional/baju-kurung/,,,,
,,,,,,,,,,https://iprice.my/clothing/traditional/baju-kurung/moderns/,,,,
,,,,,,,,,,https://iprice.my/clothing/women/jeans/,,,,
,,,,,,,,,,https://iprice.my/clothing/women/skirts/,,,,
,,,,,,,,,,https://iprice.my/clothing/women/pants/,,,,
,,,,,,,,,,https://iprice.my/clothing/women/dresses/evening-gown/,,,,
,,,,,,,,,,https://iprice.my/clothing/women/swimwear/,,,,
,,,,,,,,,,https://iprice.my/clothing/women/sportswear/,,,,
,,,,,,,,,,https://iprice.my/clothing/women/underwear/lingerie/,,,,
,,,,,,,,,,https://iprice.my/baju-raya/,,,,
,,,,,,Womens' shoes,,https://iprice.my/shoes/women,items1,,,,,
,,,,,,,,,name,url,,,,
,,,,,,,,,,https://iprice.my/shoes/women/boots/,,,,
,,,,,,,,,,https://iprice.my/shoes/women/flats/,,,,
