Originating URL,Crawl date,Alternate URL
https://iprice.vn/adidas/explosive/bounce/,12/6/2018,https://ipricethailand.com/adidas/explosive/bounce/
https://iprice.vn/balenciaga/quan-ao/do-lot/vo/,12/6/2018,https://ipricethailand.com/balenciaga/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%95%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A2/%E0%B8%8A%E0%B8%94%E0%B8%8A%E0%B8%99%E0%B9%83%E0%B8%99/%E0%B8%96%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B2/
https://iprice.vn/barbie/quan-ao/vay/,12/6/2018,https://ipricethailand.com/barbie/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%95%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A2/%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%82%E0%B8%9B%E0%B8%A3%E0%B8%87/
https://iprice.vn/givenchy/quan-ao/nam/do-lot/vo/,12/6/2018,https://ipricethailand.com/givenchy/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%95%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A2/%E0%B8%9C%E0%B8%8A%E0%B8%B2%E0%B8%A2/%E0%B8%8A%E0%B8%94%E0%B8%8A%E0%B8%99%E0%B9%83%E0%B8%99/%E0%B8%96%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B2/
https://iprice.vn/lacoste/quan-ao/nam/quan-dai/quan-tay/,12/6/2018,https://ipricethailand.com/lacoste/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%95%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A2/%E0%B8%9C%E0%B8%8A%E0%B8%B2%E0%B8%A2/%E0%B8%81%E0%B8%B2%E0%B8%87%E0%B9%80%E0%B8%81%E0%B8%87/%E0%B8%82%E0%B8%B2%E0%B8%A2%E0%B8%B2%E0%B8%A7/
https://iprice.vn/oem-japan/tui/deo/,12/6/2018,https://ipricethailand.com/oem-japan/%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9B%E0%B8%B2/%E0%B8%81%E0%B8%A3%E0%B8%B0%E0%B9%80%E0%B8%9B%E0%B8%B2%E0%B8%AA%E0%B8%B0%E0%B8%9E%E0%B8%B2%E0%B8%A2/
https://iprice.vn/reebok/insta-pump-fury/giay-dep/giay-sneaker/,12/6/2018,https://ipricethailand.com/reebok/insta-pump-fury/%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B2/%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B2%E0%B8%9C%E0%B8%B2%E0%B9%83%E0%B8%9A/
https://iprice.vn/reebok/quan-ao/do-lot/vo/,12/6/2018,https://ipricethailand.com/reebok/%E0%B9%80%E0%B8%84%E0%B8%A3%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%95%E0%B8%87%E0%B8%81%E0%B8%B2%E0%B8%A2/%E0%B8%8A%E0%B8%94%E0%B8%8A%E0%B8%99%E0%B9%83%E0%B8%99/%E0%B8%96%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%B2/
https://iprice.vn/shiseido/suc-khoe/,12/6/2018,https://ipricethailand.com/shiseido/%E0%B8%AA%E0%B8%82%E0%B8%A0%E0%B8%B2%E0%B8%9E/
https://iprice.vn/xn/,12/6/2018,https://ipricethailand.com/xn/
https://iprice.vn/zh/tin-hoc/,12/6/2018,https://ipricethailand.com/zh/%E0%B8%AD%E0%B8%9B%E0%B8%81%E0%B8%A3%E0%B8%93%E0%B8%84%E0%B8%AD%E0%B8%A1%E0%B8%9E%E0%B8%A7%E0%B9%80%E0%B8%95%E0%B8%AD%E0%B8%A3/
https://iprice.vn/adidas/explosive/bounce/,12/6/2018,https://iprice.ph/adidas/explosive/bounce/
https://iprice.vn/adidas/explosive/giay-dep/the-thao/,12/6/2018,https://iprice.ph/adidas/explosive/shoes/sports/
https://iprice.vn/balenciaga/quan-ao/do-lot/vo/,12/6/2018,https://iprice.ph/balenciaga/clothing/underwear/socks/
https://iprice.vn/barbie/quan-ao/vay/,12/6/2018,https://iprice.ph/barbie/clothing/skirts/
https://iprice.vn/dragon-ball-z/do-choi/,12/6/2018,https://iprice.ph/dragon-ball-z/toys/
https://iprice.vn/lacoste/quan-ao/nam/quan-dai/quan-tay/,12/6/2018,https://iprice.ph/lacoste/clothing/men/pants/trousers/
https://iprice.vn/reebok/quan-ao/do-lot/vo/,12/6/2018,https://iprice.ph/reebok/clothing/underwear/socks/
https://iprice.vn/adidas/explosive/bounce/,12/6/2018,https://iprice.my/adidas/explosive/bounce/
